#	الإدارةُ المالكة	الملف	اسمُ الشاشة	المرحلة	المجموعة	الأعمدة	أطويلة	الأفعال	العارضون	حقولٌ حساسة	المناظر	الفصلُ في UX
135	RSK	risk_signals.php	إشارات المخاطر والفرز	أولًا: الرصدُ والفرز	الإشاراتُ والحوادث	15	لا	2	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
136	RSK	risk_settings.php	إعدادات المخاطر والتصنيف	ثامنًا: الحوكمةُ والإطار	الإطارُ والحوكمة	14	لا	3	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
137	RSK	risk_control_verify.php	التحقق من الضوابط الحرجة	رابعًا: الضوابطُ والتحقق	الضوابط	17	لا	2	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
138	RSK	risk_incidents.php	الحوادث والوقائع	أولًا: الرصدُ والفرز	الإشاراتُ والحوادث	19	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
139	RSK	risk_appetite.php	الشهية وحدود التحمل	ثامنًا: الحوكمةُ والإطار	الإطارُ والحوكمة	16	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
140	RSK	risk_controls.php	الضوابط والضوابط الحرجة	رابعًا: الضوابطُ والتحقق	الضوابط	24	نعم	1	0	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
141	RSK	risk_acceptance.php	القبول والاستثناءات	سابعًا: القبولُ والتصعيد	القبولُ والتصعيد	17	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
142	RSK	risk_reviews.php	المراجعات والتصعيدات	سابعًا: القبولُ والتصعيد	القبولُ والتصعيد	17	لا	2	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
143	RSK	risk_reports.php	تقارير المخاطر والتحليلات	لوحة المخاطر المؤسسية	اللوحاتُ والتقارير	10	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
144	RSK	risk_assessment.php	تقييم الخطر ونسخُه التاريخية	ثالثًا: التقييمُ والتحدي	التقييم	24	نعم	2	0	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
145	RSK	gov_dept_rsk.php	حوكمة إدارة المخاطر المؤسسية	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
146	RSK	risk_register.php	سجل المخاطر المؤسسي	ثانيًا: التسجيلُ والتصنيف	السجلُّ والملف	36	نعم	1	0	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
147	RSK	risk_committee.php	لجنة المخاطر	ثامنًا: الحوكمةُ والإطار	الإطارُ والحوكمة	16	لا	3	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
148	RSK	risk_dashboard.php	لوحة المخاطر المؤسسية	لوحة المخاطر المؤسسية	اللوحاتُ والتقارير	17	لا	2	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
149	RSK	risk_kri.php	مؤشرات المخاطر والضوابط	خامسًا: المراقبةُ والمؤشرات	المؤشرات	14	لا	1	0	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
150	RSK	risk_dept_view.php	مخاطر الإدارة	لوحة المخاطر المؤسسية	اللوحاتُ والتقارير	11	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
151	RSK	risk_field.php	مخاطر الميدان	—	—	20	نعم	4	1	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
152	RSK	risk_profile.php	ملف الخطر	ثانيًا: التسجيلُ والتصنيف	السجلُّ والملف	24	نعم	3	0	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
153	RSK	risk_units.php	وحدات المخاطر والتصنيف	ثانيًا: التسجيلُ والتصنيف	السجلُّ والملف	14	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
154	الحوكمة والالتزام	activation.php	أنماط تفعيل المزايا	رابعًا: الظهور والبوابة والصفحات	أنماط التفعيل	18	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
155	الحوكمة والالتزام	dept_achievement.php	إنجاز الإدارة	سادسًا: الرقابة العليا	الأداء التشغيلي	17	لا	1	14	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
156	الحوكمة والالتزام	roles.php	الأدوار وقوالب صلاحياتها	ثالثًا: الحسابات والأدوار	الأدوار والصلاحيات	21	نعم	2	0	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
157	الحوكمة والالتزام	licenses.php	التراخيص والكفالات	ثالثًا: مراجعة العقد وتوقيعه	الكفالات	25	نعم	1	3	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
158	الحوكمة والالتزام	delegations.php	التفويض بالتوقيع	ثانيًا: الاعتمادات العليا	التفويض بالتوقيع	23	نعم	1	14	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
159	الحوكمة والالتزام	org_assignments.php	التكليفات التنظيمية	رابعًا: فتح المشاريع	الهيكل والتكليفات	22	نعم	1	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
160	الحوكمة والالتزام	guard_denials.php	المحاولات الممنوعة	سادسًا: التدقيق والمراجعة	المحاولات الممنوعة	18	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
161	الحوكمة والالتزام	assistants.php	المعاونون والنيابة المؤقتة	ثالثًا: الحسابات والأدوار	المعاونون والنيابة	21	نعم	1	6	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
162	الحوكمة والالتزام	org_structure.php	الهيكل التنظيمي والمسميات	رابعًا: فتح المشاريع	الهيكل والتكليفات	22	نعم	1	2	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
163	الحوكمة والالتزام	release_stamp.php	بصمة الإصدار وتقرير النشر	سابعًا: التأسيس والإصدار	بصمة الإصدار	23	نعم	1	0	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
164	الحوكمة والالتزام	guards.php	تصنيف قواعد المنع	خامسًا: المنع والاستثناء	تصنيف المنع	21	نعم	1	0	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
165	الحوكمة والالتزام	perm_explain.php	تفسير مصدر الصلاحية	سادسًا: التدقيق والمراجعة	تفسير الصلاحية	16	لا	1	4	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
166	الحوكمة والالتزام	state_machines.php	حالات المستندات وانتقالاتها	سابعًا: بنية المستندات	آلات حالة المستندات	19	لا	1	9	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
167	الحوكمة والالتزام	users.php	حسابات المستخدمين	ثانيًا: التعاقد والمباشرة	الحسابات	22	نعم	1	1	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
168	الحوكمة والالتزام	portal_users.php	حسابات بوابة الأطراف الخارجية	ثالثًا: الحسابات والأدوار	حسابات بوابة الأطراف	21	نعم	1	2	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
169	الحوكمة والالتزام	gov_dept_gov.php	حوكمة الحوكمة والالتزام	—	—	15	لا	2	0	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
170	الحوكمة والالتزام	access_review.php	دورة المراجعة الدورية للصلاحيات	سادسًا: التدقيق والمراجعة	المراجعة الدورية للصلاحيات	20	نعم	1	13	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
171	الحوكمة والالتزام	doc_types.php	سجل أنواع المستندات	سابعًا: بنية المستندات	سجل أنواع المستندات	19	لا	1	9	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
172	الحوكمة والالتزام	canonical_names.php	سجل الأسماء المعتمدة	أولًا: الكيانات والملكية	سجل الأسماء المعتمدة	20	نعم	1	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
173	الحوكمة والالتزام	audit.php	سجل التدقيق والاطّلاع	سادسًا: سرية الملكية	سجل الاطّلاع	26	نعم	2	0	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
174	الحوكمة والالتزام	entities.php	سجل الشركات والكيانات	أولًا: النموذج والممول	الكيانات والملكية	25	نعم	1	3	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
175	الحوكمة والالتزام	contract_registry.php	سجل العقود الموحَّد	ثالثًا: العقودُ والالتزاماتُ المحجوزةُ أو المصعَّدةُ للرئيس	سجل العقود الموحَّد	23	نعم	1	3	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
176	الحوكمة والالتزام	sensitive_fields.php	سياسات الحقول الحساسة	خامسًا: المنع والاستثناء	الحقول الحساسة	17	لا	1	2	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
177	الحوكمة والالتزام	modules.php	صفحات النظام والإدارات	رابعًا: الظهور والبوابة والصفحات	صفحات النظام والإدارات	23	نعم	1	0	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
178	الحوكمة والالتزام	break_glass.php	صلاحية الطوارئ اللحظية (كسر الزجاج)	خامسًا: المنع والاستثناء	كسر الزجاج والطوارئ	20	نعم	1	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
179	الحوكمة والالتزام	approvals_inbox.php	صندوق ما ينتظر اعتمادي	خامسًا: اعتماد ما سُجّل	الاعتماد	27	نعم	3	14	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
180	الحوكمة والالتزام	exceptions.php	طلبات الاستثناء	خامسًا: المنع والاستثناء	الاستثناءات	25	نعم	1	14	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
181	الحوكمة والالتزام	ownership_links.php	علاقات الملكية بين الكيانات	أولًا: النموذج والممول	الكيانات والملكية	27	نعم	1	1	6	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
182	الحوكمة والالتزام	sec_governance.php	فصل الواجبات المتعارضة	سادسًا: التدقيق والمراجعة	مركز حوكمة الصلاحيات	17	لا	1	0	2	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
183	الحوكمة والالتزام	risk_dept_gov.php	مخاطر الحوكمة والالتزام	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
184	الحوكمة والالتزام	reports_index.php	مركز التقارير	سابعًا: إقفال اليوم	الميزانية والإنجاز	14	لا	1	14	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
185	الحوكمة والالتزام	visibility.php	من يرى ماذا ومكوّنات البوابة	متابعة الموارد	ما يُعرض للموظف	23	نعم	2	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
186	الحوكمة والالتزام	founding_mode.php	وضع التأسيس وإغلاقه	سابعًا: التأسيس والإصدار	وضع التأسيس	18	لا	1	0	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
187	مركز البلاغات	ticket_open.php	أبلغ عن مشكلة من هذه الشاشة	سادسًا: معالجة ما تعثّر	البلاغات	26	نعم	1	15	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
188	مركز البلاغات	ticket_config.php	إعدادات البلاغات — الأنواع والمهل والتصعيد	إعدادات البلاغات	الأنواع والمهل والتصعيد	24	نعم	1	5	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
189	مركز البلاغات	ticket_close.php	إغلاق البلاغ وتأكيده	خامسًا: الإغلاق	الإغلاق وانضباطه	21	نعم	2	1	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
190	مركز البلاغات	ticket_periodic.php	البلاغات الدورية المولَّدة	سادسًا: القوالب الدورية	البلاغات الدورية	23	نعم	1	1	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
191	مركز البلاغات	ticket_recur.php	البلاغات المتكررة وسببها الجذري	متابعة الصيانة	التكرار والسبب الجذري	20	نعم	1	1	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
192	مركز البلاغات	tickets_dept.php	بلاغات إدارتي	سادسًا: معالجة ما تعثّر	البلاغات	19	لا	2	14	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
193	مركز البلاغات	tickets.php	بلاغات المركز	أولًا: الاستقبال	قائمة البلاغات	19	لا	1	0	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
194	مركز البلاغات	ticket_split.php	تحويل البلاغ وتفريعه لمسارات	أولًا: استقبال العطل وتشخيصه	البلاغات	21	نعم	2	3	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
195	مركز البلاغات	ticket_route.php	تصنيف البلاغ وتوجيهه آليًّا	ثانيًا: التصنيف والتوجيه	التوجيه الآلي	22	نعم	1	0	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
196	مركز البلاغات	gov_dept_crp.php	حوكمة مركز البلاغات	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
197	مركز البلاغات	ticket_kpi.php	مؤشرات البلاغات	سادسًا: الرقابة العليا	الأداء التشغيلي	19	لا	1	14	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
198	مركز البلاغات	risk_dept_crp.php	مخاطر البلاغات والوقائع	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
199	مركز البلاغات	ticket_escalate.php	مهل البلاغات وتصعيدها	رابعًا: المتابعة والتصعيد	المهل والتصعيد	16	لا	1	0	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
200	إدارة الصيانة	orders.php	أوامر الصيانة	سادسًا: معالجة ما تعثّر	الصيانة والفحص	36	نعم	2	6	6	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
201	إدارة الصيانة	inspections.php	الفحص الفني اليومي	سادسًا: معالجة ما تعثّر	الصيانة والفحص	24	نعم	2	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
202	إدارة الصيانة	workshop.php	الورش والفنيون	ثانيًا: أمر العمل والتكليف	الورش والفنيون	24	نعم	1	1	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
203	إدارة الصيانة	failures.php	تصنيف الأعطال وأسبابها	رابعًا: متابعة الانحراف	الصيانة والأعطال	20	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
204	إدارة الصيانة	readiness.php	جاهزية المعدات للتشغيل	ثالثًا: تجهيز الموارد	الجاهزية والوثائق	23	نعم	2	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
205	إدارة الصيانة	gov_dept_mnt.php	حوكمة إدارة الصيانة	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
206	إدارة الصيانة	preventive.php	خطط الصيانة الوقائية	رابعًا: الوقائية بالساعات	الخطط	25	نعم	1	2	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
207	إدارة الصيانة	risk_dept_mnt.php	مخاطر الصيانة	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
208	القوى التشغيلية	op_codes.php	أرقام المشغّلين الشاغرة	أولًا: السجل والتكويد والتعاقد	الأرقام الشاغرة	19	لا	1	1	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
209	القوى التشغيلية	op_monthly.php	الأداء الشهري للمشغّل	خامسًا: الأداء والاستحقاق	الأداء الشهري	31	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
210	القوى التشغيلية	housing_units.php	السكن والإعاشة والمعسكرات	رابعًا: الوردية والتناوب التبادلي	التنقلات والسكن	24	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
211	القوى التشغيلية	op_qual.php	تأهيل المشغّلين على أنواع المعدات	ثانيًا: التأهيل والوثائق	مصفوفة التأهيل	21	نعم	1	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
212	القوى التشغيلية	op_assign.php	تكليف المشغّل على المعدة	ثالثًا: تجهيز الموارد	الموارد المتاحة	28	نعم	1	3	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
213	القوى التشغيلية	worker_movement.php	تنقلات العاملين	رابعًا: الوردية والتناوب التبادلي	التنقلات والسكن	30	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
214	القوى التشغيلية	gov_dept_wrk.php	حوكمة القوى التشغيلية	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
215	القوى التشغيلية	op_deduct.php	خصومات المشغّلين المقترحة	سادسًا: الخصومات	الخصومات	30	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
216	القوى التشغيلية	rotation.php	دورات التناوب والإجازة الميدانية	رابعًا: الوردية والتناوب التبادلي	التناوب والإجازة التبادلية	30	نعم	1	3	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
217	القوى التشغيلية	operators.php	سجل المشغّلين	ثالثًا: تجهيز الموارد	الموارد المتاحة	30	نعم	2	4	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
218	القوى التشغيلية	risk_dept_wrk.php	مخاطر القوى التشغيلية	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
219	النقل والترحيل	transfer_ord.php	أوامر الترحيل	سادسًا: معالجة ما تعثّر	الاستلام والصرف	36	نعم	2	5	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
220	النقل والترحيل	transfer_cost.php	إقفال الأمر وتحميل تكلفته	خامسًا: الإقفال وتحميل التكلفة	الإقفال والتكلفة	27	نعم	1	2	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
221	النقل والترحيل	transfer_fleet.php	اللوابد والمركبات الناقلة	ثالثًا: التجهيز والتصاريح	اللوابد والمركبات	24	نعم	1	1	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
222	النقل والترحيل	transfer_permits.php	تصاريح المسار والحمولة	ثالثًا: التجهيز والتصاريح	التصاريح	22	نعم	1	1	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
223	النقل والترحيل	transfer_tariff.php	تعرفة الترحيل وقواعد التحميل	تقارير وإعدادات الترحيل	التعرفة وقواعد التحميل	25	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
224	النقل والترحيل	gov_dept_trp.php	حوكمة النقل والترحيل	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
225	النقل والترحيل	transfer_req.php	طلبات الترحيل	طلبات الموقع	الشراء والترحيل	26	نعم	1	6	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
226	النقل والترحيل	transfer_track.php	متابعة الرحلات في الطريق	لوحة الإدارة	لوحة الرحلات	25	نعم	1	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
227	النقل والترحيل	risk_dept_trp.php	مخاطر النقل والترحيل	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
228	إدارة المشتريات	po.php	أوامر الشراء	ثالثًا: أمر الشراء	الأوامر	33	نعم	2	2	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
229	إدارة المشتريات	gov_dept_prc.php	حوكمة إدارة المشتريات التشغيلية	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
230	إدارة المشتريات	rfq.php	طلب العروض ومقارنتها	ثانيًا: العروض والترسية	طلب العروض والمقارنة	30	نعم	3	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
231	إدارة المشتريات	pr.php	طلبات الشراء	طلبات الموقع	الشراء والترحيل	30	نعم	2	7	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
232	إدارة المشتريات	risk_dept_prc.php	مخاطر المشتريات التشغيلية	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
233	إدارة المشتريات	po_match.php	مطابقة الفاتورة بالأمر والاستلام	رابعًا: الاستلام والمطابقة	المطابقة	27	نعم	1	2	5	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
234	إدارة المخازن	stock.php	أرصدة المخزون بحالاتها	سادسًا: معالجة ما تعثّر	الاستلام والصرف	29	نعم	3	4	5	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
235	إدارة المخازن	consumption_rate.php	استهلاك المعدة ومعدله	رابعًا: الجرد والرقابة	معدل استهلاك المعدة	25	نعم	1	4	2	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
236	إدارة المخازن	wh_receipt.php	الاستلام المؤقت قبل الإدخال	رابعًا: الاستلام والمطابقة	الاستلام	22	نعم	1	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
237	إدارة المخازن	wh_transfer.php	التحويل بين المخازن	ثانيًا: الإدخال والرصيد	التحويل بين المخازن	31	نعم	1	1	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
238	إدارة المخازن	wh_count.php	الجرد ومعالجة الفروقات	رابعًا: الجرد والرقابة	الجرد	33	نعم	1	1	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
239	إدارة المخازن	custody.php	العهد والمرتجعات	سادسًا: معالجة ما تعثّر	الاستلام والصرف	23	نعم	1	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
240	إدارة المخازن	warehouses.php	المخازن وأنواعها	سجلات وإعدادات المخازن	المخازن وأنواعها	22	نعم	1	1	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
241	إدارة المخازن	gov_dept_inv.php	حوكمة إدارة المخازن	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
242	إدارة المخازن	issue.php	صرف مواد من المخزن	سادسًا: معالجة ما تعثّر	الاستلام والصرف	34	نعم	1	4	4	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
243	إدارة المخازن	items.php	كتالوج الأصناف والقطع الحرجة	ثالثًا: القطع والمواد	الشراء عند النقص	27	نعم	1	2	3	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
244	إدارة المخازن	risk_dept_inv.php	مخاطر المخازن	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
245	إدارة الموقع	org_permits.php	أذون الزيارة والمركبات الخارجية	ثانيًا: أذون الدخول والخروج	أذون الزيارة	23	نعم	1	3	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
246	إدارة الموقع	site_gate_person.php	أذون دخول وخروج المشغّلين	ثانيًا: أذون الدخول والخروج	أذون المشغّلين	23	نعم	1	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
247	إدارة الموقع	site_gate_equip.php	أذون دخول وخروج المعدات	ثانيًا: أذون الدخول والخروج	أذون المعدات	23	نعم	1	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
248	إدارة الموقع	production.php	الإنتاج والقياس	رابعًا: تسجيل عمل اليوم	التايم شيت والإنتاج	29	نعم	2	3	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
249	إدارة الموقع	timesheet.php	تسجيل التايم شيت والإنتاج	رابعًا: تسجيل عمل اليوم	التايم شيت والإنتاج	33	نعم	6	8	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
250	إدارة الموقع	site_shift_plan.php	جدول الورديات — النهار والليل	أولًا: جدول العمل والورديات	ورديات النهار والليل	23	نعم	1	3	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
251	إدارة الموقع	site_work_calendar.php	جدول عمل المنجم — الأسبوعي والشهري	أولًا: جدول العمل والورديات	جدول عمل المنجم	24	نعم	1	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
252	إدارة الموقع	gov_dept_sit.php	حوكمة إدارة الموقع	—	—	15	لا	2	1	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
253	إدارة الموقع	daily_plan.php	خطة عمل الغد	أولًا: جدول العمل والورديات	خطة الغد	25	نعم	3	4	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
254	إدارة الموقع	shift_log.php	سجل الوردية	رابعًا: تسجيل عمل اليوم	الوردية	23	نعم	2	2	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
255	إدارة الموقع	risk_dept_sit.php	مخاطر الموقع	مخاطرُ الإدارة	مخاطرُ إدارتي	22	نعم	3	1	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
256	مساحة عملي	my_achievement.php	إنجازي	لوحة الإدارة التنفيذية	مساحتي الشخصية	16	لا	1	15	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
257	مساحة عملي	messages.php	المراسلات	لوحة الإدارة التنفيذية	مساحتي الشخصية	18	لا	1	15	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
258	مساحة عملي	my_portal.php	بوابتي	لوحة الإدارة التنفيذية	مساحتي الشخصية	13	لا	1	15	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
259	مساحة عملي	change_password.php	تغيير كلمة المرور	ملفي	كلمة المرور	19	لا	1	15	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
260	مساحة عملي	my_evaluation.php	تقييمي	ما أنجزته	إنجازي وشهادتي وتقييمي	16	لا	1	15	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
261	مساحة عملي	my_certificate.php	شهادة إنجازي	ما أنجزته	إنجازي وشهادتي وتقييمي	22	نعم	1	15	0	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
262	مساحة عملي	user_capacities.php	صفاتي والتبديل بينها	ملفي	ملفي وصفاتي	20	نعم	1	15	1	مطلوبة	الفصلُ ٢ — سجلُّ الشاشات
263	مساحة عملي	my_requests.php	طلباتي	لوحة الإدارة التنفيذية	مساحتي الشخصية	18	لا	1	15	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
264	مساحة عملي	profile.php	ملفي الشخصي	ملفي	ملفي وصفاتي	17	لا	1	15	1	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
265	مساحة عملي	my_tasks.php	مهامي	لوحة الإدارة التنفيذية	مساحتي الشخصية	15	لا	1	15	0	غيرُ لازمة	الفصلُ ٢ — سجلُّ الشاشات
