المساحة,الشاشة,الحكم,الشاهد
DEP-04,Reports/deriver.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Reports/driverAndsupplerscontract.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Reports/equipments_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Reports/new_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Reports/projects_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Reports/timesheet_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Reports/timesheetdeliy.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Suppliers/supplier_profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Suppliers/suppliers_details.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,movement/client_tree.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Governance/gov_dept.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 3"
DEP-04,Suppliers/supplier_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Clients/client_contacts.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Suppliers/supplier_contacts.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Suppliers/supplier_qualification.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Suppliers/supplier_ref_lists.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Suppliers/supplier_inference_rules.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Suppliers/supplier_data_dictionary.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Suppliers/supplier_migration_trace.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Suppliers/supplier_migration_map.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Suppliers/supplier_review_report.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 11"
DEP-04,Employees/hr_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Employees/hr_disciplinary.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Employees/hr_employee_documents.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Employees/hr_job_movements.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Employees/hr_onboarding.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Employees/hr_performance.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Employees/hr_training.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Workforce/hr_workforce_report.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/sales_activities.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/precontract_review.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/contract_commercial_lines.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/contract_obligation_matrix.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/contract_baseline_targets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/contract_coverage_cycles.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/monthly_containers_loss.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/monthly_sales_performance.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,contracts/contract_amendments_renewal.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-04,Financing/financiers_registry.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 3"
DEP-04,Governance/exceptions.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 3"
DEP-04,Finance/asset_hours_link.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 3"
DEP-05,Contracts/contracts.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Maintenance/orders.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Procurement/stock_proc.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Procurement/issue_proc.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/events_list_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/cost_report_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/accountants_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/import_events_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/executive_dashboard_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/assets_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,FinRequests/accountant_desk.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,FinRequests/routing_admin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,FinRequests/cycle_time_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,FinRequests/requests_reports.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/variance_monitor_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/maintenance_provision_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/operator_pay_fin.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Tickets/tickets_list.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 32"
DEP-05,Tickets/ticket_form.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 32"
DEP-05,Finance/operator_pay_policies_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Contracts/claims.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Suppliers/settlements.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Contracts/contract_obligations.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Contracts/penalties.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Workforce/employee_settlements.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Workforce/payroll_runs.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/periodic_events_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Contracts/contract_payment_schedule.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Portal/workspace.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/approvals_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Contracts/contract_card.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Reports/margin_report.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Tickets/ticket_contextual_open.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,main/my_workspace.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Portal/my_kpi.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Portal/dept_board.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,emsreports/index.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/budget_dept.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/entitlement_gate.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Financing/cost_allocation.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,main/profile.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Operations/monthly_close.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Portal/dept_achievement.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Tickets/dept_inbox.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Timesheet/timesheet.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Transport/transfer_close_cost.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/entitlement.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Risk/risk_dept_fin.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_ratios.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_ratio_detail.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_ratio_targets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_early_warning.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_unit_economics.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_contract_margin.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_project_pl.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_cashflow_stmt.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_equity_stmt.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/fin_posting_matrix.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/acc_my_day.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/acc_backflow.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/acc_approval_chain.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Approvals/requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Timesheet/aprovment.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Timesheet/timesheet_details.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Timesheet/view_timesheet.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,main/global_search.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 31"
DEP-05,main/soon.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 34"
DEP-05,main/user_profile.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 34"
DEP-05,Tickets/my_tickets.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 32"
DEP-05,FinRequests/dept_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 17"
DEP-05,Contracts/contract_guarantees.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Finance/tre_cycle_stages.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/tre_unit_roles.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Reports/reports.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 32"
DEP-05,Finance/unit_fin_final.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/ar_accrual_gen.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/ar_completion_cert.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_beneficiary.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_pay_batch.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Suppliers/supplier_violations.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Suppliers/supplier_entitlements.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Portal/vp_departments.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Portal/vp_dashboard.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Suppliers/supplier_performance_entries.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Suppliers/supplier_payment_requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Portal/vp_approval_inbox.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Portal/vp_pending_actions.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Employees/hr_benefits.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_allocations.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_cash_count.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_cash_moves.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_fx_deals.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_guarantees.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_instruments.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_liquidity_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_payment_queue.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_petty_cash.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_transfers.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_vessels.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Maintenance/breakdown_intake.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Maintenance/external_repairs.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Maintenance/part_requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Maintenance/repeat_repairs.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Procurement/wh_issue_requests.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Transport/transfer_closure.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Workforce/payroll_lines.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 18"
DEP-05,Finance/tre_facilities.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/sales_activities.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/precontract_review.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/contract_commercial_lines.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/contract_obligation_matrix.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/contract_baseline_targets.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/contract_coverage_cycles.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/monthly_containers_loss.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/monthly_sales_performance.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,contracts/contract_amendments_renewal.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/fault_tree.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/fleet_inspection_orders.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/downtime_segments.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/diagnosis_requests.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/work_orders.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/work_order_labor.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,maintenance/return_to_service_cert.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Finance/ob_register.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ob_schedule.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ob_due_soon.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ob_overdue.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ob_horizon.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ob_commitments.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ob_contingent.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/acc_specializations.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/acc_routing_matrix.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_quality_kpis.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_supervision.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_role_migration.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_doc_variance.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/tre_authority_caps.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/tre_sod_matrix.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_authority_limits.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_doc_registry.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Finance/ctrl_dept_propagation.php,CONTROL_OWNER,"شاشةٌ حاكمةٌ مسجَّلةٌ في gov_governing_screens"
DEP-05,Approvals/attribution_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/contract_sites.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/contract_lines.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/contract_monthly_plan.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/plan_actual_link.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/contract_baseline.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/contract_lifecycle.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Contracts/commercial_board.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Reports/exceptions_report.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Reports/guard_denials_report.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Settings/guard_classification.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Governance/entities_registry.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Governance/signing_authority.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Governance/licenses_guarantees.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Governance/activation_patterns.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Financing/financiers_registry.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Financing/financing_operation_new.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Reports/approval_lag_report.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Governance/ownership_grants.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Governance/gov_reports.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Risk/dept_risk_space.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Finance/daily_pricing_fin.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,Finance/asset_hours_link.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 19"
DEP-05,main/project_users.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 17"
DEP-05,Operations/containers.php,SEED_ARTIFACT,"بلا رابطٍ نشِطٍ ولا يُبلَغ من شاشةِ هدف"
DEP-05,Suppliers/supplier_contract_lines.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 17"
DEP-05,Workforce/employee_advances.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 17"
DEP-05,Suppliers/supplier_advances.php,LIVE_LINK_OWNER,"رابطٌ نشِطٌ في سايدبارِ الدور 17"
